"","SubjectNo","ExpNo","DisplayMode","Familiarity","seg.z","headingErr"
"264","L_S18","Lit","NoGoggles","Familiar",3.965,4.91841619031508
"265","L_S18","Lit","NoGoggles","Familiar",4.02,4.70572195849368
"266","L_S18","Lit","NoGoggles","Familiar",4.075,4.49382632033289
"267","L_S18","Lit","NoGoggles","Familiar",4.13,4.26992447684145
"268","L_S18","Lit","NoGoggles","Familiar",4.185,4.04544156436714
"269","L_S18","Lit","NoGoggles","Familiar",4.24,3.82586506417688
"270","L_S18","Lit","NoGoggles","Familiar",4.295,3.62846508169439
"271","L_S18","Lit","NoGoggles","Familiar",4.35,3.4442679152208
"272","L_S18","Lit","NoGoggles","Familiar",4.405,3.2793470140993
"273","L_S18","Lit","NoGoggles","Familiar",4.46,3.14491256960671
"274","L_S18","Lit","NoGoggles","Familiar",4.515,3.03419294954788
"275","L_S18","Lit","NoGoggles","Familiar",4.57,2.9525578110309
"276","L_S18","Lit","NoGoggles","Familiar",4.625,2.89120344348078
"277","L_S18","Lit","NoGoggles","Familiar",4.68,2.85217341600746
"278","L_S18","Lit","NoGoggles","Familiar",4.735,2.84071616991097
"279","L_S18","Lit","NoGoggles","Familiar",4.79,2.84501271018807
"280","L_S18","Lit","NoGoggles","Familiar",4.845,2.85508657966427
"281","L_S18","Lit","NoGoggles","Familiar",4.9,2.8737336681907
"282","L_S18","Lit","NoGoggles","Familiar",4.955,2.88967313331125
"283","L_S18","Lit","NoGoggles","Familiar",5.01,2.89407934500214
"284","L_S18","Lit","NoGoggles","Familiar",5.065,2.89155096362942
"285","L_S18","Lit","NoGoggles","Familiar",5.12,2.89004894317629
"286","L_S18","Lit","NoGoggles","Familiar",5.175,2.89583478268635
"287","L_S18","Lit","NoGoggles","Familiar",5.23,2.91178214887484
"288","L_S18","Lit","NoGoggles","Familiar",5.285,2.94864686715188
"289","L_S18","Lit","NoGoggles","Familiar",5.34,3.01725176014486
"290","L_S18","Lit","NoGoggles","Familiar",5.395,3.11642327646043
"291","L_S18","Lit","NoGoggles","Familiar",5.45,3.24383580757441
"292","L_S18","Lit","NoGoggles","Familiar",5.505,3.39275196135996
"293","L_S18","Lit","NoGoggles","Familiar",5.56,3.56103264517189
"294","L_S18","Lit","NoGoggles","Familiar",5.615,3.72701906697529
"295","L_S18","Lit","NoGoggles","Familiar",5.67,3.8622214394771
"296","L_S18","Lit","NoGoggles","Familiar",5.725,3.94962320982245
"297","L_S18","Lit","NoGoggles","Familiar",5.78,3.96138755312493
"298","L_S18","Lit","NoGoggles","Familiar",5.835,3.87456600102599
"299","L_S18","Lit","NoGoggles","Familiar",5.89,3.69423967794298
"300","L_S18","Lit","NoGoggles","Familiar",5.945,3.43611427832374
"301","L_S21","Lit","NoGoggles","Familiar",0.5,8.69701269440553
