"","SubjectNo","Familiarity","TargetPosition","seg.z","headingErr"
"5621","S125","Familiar","Unknown",1.6,6.56433703392241
"5622","S125","Familiar","Unknown",1.655,6.63897894675825
"5623","S125","Familiar","Unknown",1.71,6.73643885423877
"5624","S125","Familiar","Unknown",1.765,6.84460969112012
"5625","S125","Familiar","Unknown",1.82,6.95622400564496
"5626","S125","Familiar","Unknown",1.875,7.06316710159732
"5627","S125","Familiar","Unknown",1.93,7.14722035182116
"5628","S125","Familiar","Unknown",1.985,7.22741112382787
"5629","S125","Familiar","Unknown",2.04,7.32344886335699
"5630","S125","Familiar","Unknown",2.095,7.42246232708678
"5631","S125","Familiar","Unknown",2.15,7.5200980762686
"5632","S125","Familiar","Unknown",2.205,7.62441221981844
"5633","S125","Familiar","Unknown",2.26,7.72061071470147
"5634","S125","Familiar","Unknown",2.315,7.8147481948648
"5635","S125","Familiar","Unknown",2.37,7.92120145441781
"5636","S125","Familiar","Unknown",2.425,8.0189096875409
"5637","S125","Familiar","Unknown",2.48,8.11103240074856
"5638","S125","Familiar","Unknown",2.535,8.19788832000074
"5639","S125","Familiar","Unknown",2.59,8.27767870009826
"5640","S125","Familiar","Unknown",2.645,8.34380562947492
"5641","S125","Familiar","Unknown",2.7,8.39821879575805
"5642","S125","Familiar","Unknown",2.755,8.43451964323615
"5643","S125","Familiar","Unknown",2.81,8.46302267501132
"5644","S125","Familiar","Unknown",2.865,8.48917237510854
"5645","S125","Familiar","Unknown",2.92,8.50303913373235
"5646","S125","Familiar","Unknown",2.975,8.51133559241274
"5647","S125","Familiar","Unknown",3.03,8.51662836602115
"5648","S125","Familiar","Unknown",3.085,8.5142026699179
"5649","S125","Familiar","Unknown",3.14,8.51207313258243
"5650","S125","Familiar","Unknown",3.195,8.52354395371152
"5651","S125","Familiar","Unknown",3.25,8.52995124489011
"5652","S125","Familiar","Unknown",3.305,8.53171991883067
"5653","S125","Familiar","Unknown",3.36,8.53001200783573
"5654","S125","Familiar","Unknown",3.415,8.52247529330813
"5655","S125","Familiar","Unknown",3.47,8.51233906585764
"5656","S125","Familiar","Unknown",3.525,8.48397591509025
"5657","S125","Familiar","Unknown",3.58,8.44459347606773
"5658","S125","Familiar","Unknown",3.635,8.39301897009871
"5659","S125","Familiar","Unknown",3.69,8.32270026204301
"5660","S125","Familiar","Unknown",3.745,8.23384939963873
"5661","S125","Familiar","Unknown",3.8,8.11453933132458
"5662","S125","Familiar","Unknown",3.855,7.98759707805726
"5663","S125","Familiar","Unknown",3.91,7.84657629511994
"5664","S125","Familiar","Unknown",3.965,7.68402984326049
"5665","S125","Familiar","Unknown",4.02,7.51541620221651
"5666","S125","Familiar","Unknown",4.075,7.34242454586133
"5667","S125","Familiar","Unknown",4.13,7.16507973669026
"5668","S125","Familiar","Unknown",4.185,6.98529478608819
"5669","S125","Familiar","Unknown",4.24,6.80485476388033
"5670","S125","Familiar","Unknown",4.295,6.6298153159243
"5671","S125","Familiar","Unknown",4.35,6.45170219108753
"5672","S125","Familiar","Unknown",4.405,6.2744048414284
"5673","S125","Familiar","Unknown",4.46,6.10378203181696
"5674","S125","Familiar","Unknown",4.515,5.93624608704865
"5675","S125","Familiar","Unknown",4.57,5.77761620653078
"5676","S125","Familiar","Unknown",4.625,5.62449733779792
"5677","S125","Familiar","Unknown",4.68,5.48195692612851
"5678","S125","Familiar","Unknown",4.735,5.35680813825357
"5679","S125","Familiar","Unknown",4.79,5.24777271943044
"5680","S125","Familiar","Unknown",4.845,5.15521869605091
"5681","S125","Familiar","Unknown",4.9,5.08573399136636
"5682","S125","Familiar","Unknown",4.955,5.02162811931368
"5683","S125","Familiar","Unknown",5.01,4.97493985368344
"5684","S125","Familiar","Unknown",5.065,4.96823788984071
"5685","S125","Familiar","Unknown",5.12,4.9980354266485
"5686","S125","Familiar","Unknown",5.175,5.06651871859623
"5687","S125","Familiar","Unknown",5.23,5.17271477984737
"5688","S125","Familiar","Unknown",5.285,5.31274065538213
"5689","S125","Familiar","Unknown",5.34,5.47232212185849
"5690","S125","Familiar","Unknown",5.395,5.67592780529376
"5691","S125","Familiar","Unknown",5.45,5.89135821685495
"5692","S125","Familiar","Unknown",5.505,6.0996032821406
"5693","S125","Familiar","Unknown",5.56,6.33361881879253
"5694","S125","Familiar","Unknown",5.615,6.55771329523367
"5695","S125","Familiar","Unknown",5.67,6.7483529595242
"5696","S125","Familiar","Unknown",5.725,6.91048982926709
"5697","S125","Familiar","Unknown",5.78,7.03442851357008
"5698","S125","Familiar","Unknown",5.835,7.09030275508638
"5699","S125","Familiar","Unknown",5.89,7.07267971857438
"5700","S125","Familiar","Unknown",5.945,6.9620490059798
"5701","S126","Familiar","Unknown",0.5,6.65563803201442
"5702","S126","Familiar","Unknown",0.555,6.66180007757817
"5703","S126","Familiar","Unknown",0.61,6.64547616690831
"5704","S126","Familiar","Unknown",0.665,6.61296566286563
"5705","S126","Familiar","Unknown",0.72,6.57077891140562
"5706","S126","Familiar","Unknown",0.775,6.53496126999485
"5707","S126","Familiar","Unknown",0.83,6.50554652034526
"5708","S126","Familiar","Unknown",0.885,6.48746074408901
"5709","S126","Familiar","Unknown",0.94,6.49580368679169
"5710","S126","Familiar","Unknown",0.995,6.52482842691231
"5711","S126","Familiar","Unknown",1.05,6.56727450212637
"5712","S126","Familiar","Unknown",1.105,6.62354496807949
"5713","S126","Familiar","Unknown",1.16,6.69420042108286
"5714","S126","Familiar","Unknown",1.215,6.77069888239438
"5715","S126","Familiar","Unknown",1.27,6.84486388116883
"5716","S126","Familiar","Unknown",1.325,6.92348851814067
"5717","S126","Familiar","Unknown",1.38,7.00791531087685
"5718","S126","Familiar","Unknown",1.435,7.09046475247125
"5719","S126","Familiar","Unknown",1.49,7.16552214159326
"5720","S126","Familiar","Unknown",1.545,7.24348176983734
"5721","S126","Familiar","Unknown",1.6,7.32244141932556
"5722","S126","Familiar","Unknown",1.655,7.39164573266975
"5723","S126","Familiar","Unknown",1.71,7.4632857207361
"5724","S126","Familiar","Unknown",1.765,7.53458271537972
"5725","S126","Familiar","Unknown",1.82,7.60616090023171
"5726","S126","Familiar","Unknown",1.875,7.69155772996483
"5727","S126","Familiar","Unknown",1.93,7.79615690024111
"5728","S126","Familiar","Unknown",1.985,7.91287265063294
"5729","S126","Familiar","Unknown",2.04,8.03718426364805
"5730","S126","Familiar","Unknown",2.095,8.17286603095444
"5731","S126","Familiar","Unknown",2.15,8.31097580283968
"5732","S126","Familiar","Unknown",2.205,8.45533279326881
"5733","S126","Familiar","Unknown",2.26,8.60078880133431
"5734","S126","Familiar","Unknown",2.315,8.75236815100994
"5735","S126","Familiar","Unknown",2.37,8.91670867819058
"5736","S126","Familiar","Unknown",2.425,9.08669354417609
"5737","S126","Familiar","Unknown",2.48,9.27130010763399
"5738","S126","Familiar","Unknown",2.535,9.46479033477026
"5739","S126","Familiar","Unknown",2.59,9.65412291366781
"5740","S126","Familiar","Unknown",2.645,9.84645436715071
"5741","S126","Familiar","Unknown",2.7,10.0464009204838
"5742","S126","Familiar","Unknown",2.755,10.2447811032079
"5743","S126","Familiar","Unknown",2.81,10.442995284003
"5744","S126","Familiar","Unknown",2.865,10.6356845435544
"5745","S126","Familiar","Unknown",2.92,10.8268981200534
"5746","S126","Familiar","Unknown",2.975,11.0174030154363
"5747","S126","Familiar","Unknown",3.03,11.1950678785049
"5748","S126","Familiar","Unknown",3.085,11.3569506385322
"5749","S126","Familiar","Unknown",3.14,11.5132804258588
"5750","S126","Familiar","Unknown",3.195,11.6474760007748
"5751","S126","Familiar","Unknown",3.25,11.7708506969207
"5752","S126","Familiar","Unknown",3.305,11.9009239607044
"5753","S126","Familiar","Unknown",3.36,12.0177826761544
"5754","S126","Familiar","Unknown",3.415,12.118660309733
"5755","S126","Familiar","Unknown",3.47,12.2101740475569
"5756","S126","Familiar","Unknown",3.525,12.3170855303633
"5757","S126","Familiar","Unknown",3.58,12.4296199621721
"5758","S126","Familiar","Unknown",3.635,12.5357593119661
"5759","S126","Familiar","Unknown",3.69,12.6331142944275
"5760","S126","Familiar","Unknown",3.745,12.7304641841314
"5761","S126","Familiar","Unknown",3.8,12.8465827561189
"5762","S126","Familiar","Unknown",3.855,12.9521048135991
"5763","S126","Familiar","Unknown",3.91,13.0519144981939
"5764","S126","Familiar","Unknown",3.965,13.151222297076
"5765","S126","Familiar","Unknown",4.02,13.230014334747
"5766","S126","Familiar","Unknown",4.075,13.2972708062666
"5767","S126","Familiar","Unknown",4.13,13.3550540082319
"5768","S126","Familiar","Unknown",4.185,13.3884576110901
"5769","S126","Familiar","Unknown",4.24,13.4022604777241
"5770","S126","Familiar","Unknown",4.295,13.4056438663139
"5771","S126","Familiar","Unknown",4.35,13.3868312544147
"5772","S126","Familiar","Unknown",4.405,13.3514045440412
"5773","S126","Familiar","Unknown",4.46,13.3071447254187
"5774","S126","Familiar","Unknown",4.515,13.246210042672
"5775","S126","Familiar","Unknown",4.57,13.1817417232258
"5776","S126","Familiar","Unknown",4.625,13.1101124617383
"5777","S126","Familiar","Unknown",4.68,13.0156348160644
"5778","S126","Familiar","Unknown",4.735,12.911864231596
"5779","S126","Familiar","Unknown",4.79,12.7924848993816
"5780","S126","Familiar","Unknown",4.845,12.6441286047131
"5781","S126","Familiar","Unknown",4.9,12.4749403032688
"5782","S126","Familiar","Unknown",4.955,12.2831677211419
"5783","S126","Familiar","Unknown",5.01,12.037912240725
"5784","S126","Familiar","Unknown",5.065,11.7563392694308
"5785","S126","Familiar","Unknown",5.12,11.4075032381997
"5786","S126","Familiar","Unknown",5.175,11.0087329803232
"5787","S126","Familiar","Unknown",5.23,10.5865848130408
"5788","S126","Familiar","Unknown",5.285,10.1289724396848
"5789","S126","Familiar","Unknown",5.34,9.73886993402563
"5790","S126","Familiar","Unknown",5.395,9.45681093858872
"5791","S126","Familiar","Unknown",5.45,9.30679722802094
"5792","S126","Familiar","Unknown",5.505,9.30131213495782
"5793","S126","Familiar","Unknown",5.56,9.41677086751021
"5794","S126","Familiar","Unknown",5.615,9.62226217366106
"5795","S126","Familiar","Unknown",5.67,9.88869314947328
"5796","S126","Familiar","Unknown",5.725,10.1927774442867
"5797","S126","Familiar","Unknown",5.78,10.4824321234281
"5798","S126","Familiar","Unknown",5.835,10.7622697138088
"5799","S126","Familiar","Unknown",5.89,11.0034506076471
"5800","S126","Familiar","Unknown",5.945,11.1693765744413
"5801","S127","Familiar","Unknown",0.5,1.93038901959013
"5802","S127","Familiar","Unknown",0.555,2.0405188225168
"5803","S127","Familiar","Unknown",0.61,2.18670493248319
"5804","S127","Familiar","Unknown",0.665,2.37247959303711
"5805","S127","Familiar","Unknown",0.72,2.57790756987769
"5806","S127","Familiar","Unknown",0.775,2.78576920527148
"5807","S127","Familiar","Unknown",0.83,2.98817100555682
"5808","S127","Familiar","Unknown",0.885,3.17627514670061
"5809","S127","Familiar","Unknown",0.94,3.3511793152549
"5810","S127","Familiar","Unknown",0.995,3.51530555576449
"5811","S127","Familiar","Unknown",1.05,3.65651737024657
"5812","S127","Familiar","Unknown",1.105,3.77067956605634
"5813","S127","Familiar","Unknown",1.16,3.86670025207009
"5814","S127","Familiar","Unknown",1.215,3.92244104053117
"5815","S127","Familiar","Unknown",1.27,3.93930446327829
"5816","S127","Familiar","Unknown",1.325,3.90757564055258
"5817","S127","Familiar","Unknown",1.38,3.81335308362893
"5818","S127","Familiar","Unknown",1.435,3.68638908380034
"5819","S127","Familiar","Unknown",1.49,3.56333640947373
"5820","S127","Familiar","Unknown",1.545,3.45459913532042
"5821","S127","Familiar","Unknown",1.6,3.37580283817852
"5822","S127","Familiar","Unknown",1.655,3.3390842001411
"5823","S127","Familiar","Unknown",1.71,3.36567208285985
"5824","S127","Familiar","Unknown",1.765,3.45417579081446
"5825","S127","Familiar","Unknown",1.82,3.60060127556296
"5826","S127","Familiar","Unknown",1.875,3.80692010655972
"5827","S127","Familiar","Unknown",1.93,4.05881291767224
"5828","S127","Familiar","Unknown",1.985,4.36023428643033
"5829","S127","Familiar","Unknown",2.04,4.71560331842296
"5830","S127","Familiar","Unknown",2.095,5.08944529265415
"5831","S127","Familiar","Unknown",2.15,5.45754697171752
"5832","S127","Familiar","Unknown",2.205,5.80832034921579
"5833","S127","Familiar","Unknown",2.26,6.13171819173909
"5834","S127","Familiar","Unknown",2.315,6.42453064734867
"5835","S127","Familiar","Unknown",2.37,6.66792194052964
"5836","S127","Familiar","Unknown",2.425,6.87302063095658
"5837","S127","Familiar","Unknown",2.48,7.04237488918511
"5838","S127","Familiar","Unknown",2.535,7.16446536897945
"5839","S127","Familiar","Unknown",2.59,7.24865850142973
"5840","S127","Familiar","Unknown",2.645,7.29400320122667
"5841","S127","Familiar","Unknown",2.7,7.28118084403111
"5842","S127","Familiar","Unknown",2.755,7.20682355520699
"5843","S127","Familiar","Unknown",2.81,7.05330043585425
"5844","S127","Familiar","Unknown",2.865,6.80765339496625
"5845","S127","Familiar","Unknown",2.92,6.47637542966245
"5846","S127","Familiar","Unknown",2.975,6.12024740097368
"5847","S127","Familiar","Unknown",3.03,5.75904551243545
"5848","S127","Familiar","Unknown",3.085,5.39569844475372
"5849","S127","Familiar","Unknown",3.14,5.03969292953508
"5850","S127","Familiar","Unknown",3.195,4.69573330590576
"5851","S127","Familiar","Unknown",3.25,4.34348604348662
"5852","S127","Familiar","Unknown",3.305,3.97004080552242
"5853","S127","Familiar","Unknown",3.36,3.59639257352945
"5854","S127","Familiar","Unknown",3.415,3.22461688598968
"5855","S127","Familiar","Unknown",3.47,2.85644563646681
"5856","S127","Familiar","Unknown",3.525,2.46016932908249
"5857","S127","Familiar","Unknown",3.58,2.03765295756283
"5858","S127","Familiar","Unknown",3.635,1.62989453503898
"5859","S127","Familiar","Unknown",3.69,1.29880337076108
"5860","S127","Familiar","Unknown",3.745,1.1091276129999
"5861","S127","Familiar","Unknown",3.8,1.13936792972684
"5862","S127","Familiar","Unknown",3.855,1.39112356715278
"5863","S127","Familiar","Unknown",3.91,1.81889563691788
"5864","S127","Familiar","Unknown",3.965,2.36787277106876
"5865","S127","Familiar","Unknown",4.02,2.97871397576145
"5866","S127","Familiar","Unknown",4.075,3.60356353925039
"5867","S127","Familiar","Unknown",4.13,4.15560882386281
"5868","S127","Familiar","Unknown",4.185,4.56268601004587
"5869","S127","Familiar","Unknown",4.24,4.81986933510225
"5870","S127","Familiar","Unknown",4.295,4.99512971448759
"5871","S127","Familiar","Unknown",4.35,5.22872203194238
"5872","S127","Familiar","Unknown",4.405,5.52267915097133
"5873","S127","Familiar","Unknown",4.46,5.80475919291599
"5874","S127","Familiar","Unknown",4.515,6.06317278515619
"5875","S127","Familiar","Unknown",4.57,6.28019279259498
"5876","S127","Familiar","Unknown",4.625,6.45008100619395
"5877","S127","Familiar","Unknown",4.68,6.57494203275928
"5878","S127","Familiar","Unknown",4.735,6.63130437095663
"5879","S127","Familiar","Unknown",4.79,6.57932671583048
"5880","S127","Familiar","Unknown",4.845,6.40609368898078
"5881","S127","Familiar","Unknown",4.9,6.1517633864748
"5882","S127","Familiar","Unknown",4.955,5.8748236355561
"5883","S127","Familiar","Unknown",5.01,5.60656277064476
"5884","S127","Familiar","Unknown",5.065,5.3528237096783
"5885","S127","Familiar","Unknown",5.12,5.12156494763372
"5886","S127","Familiar","Unknown",5.175,4.92097782766206
"5887","S127","Familiar","Unknown",5.23,4.74444095432815
"5888","S127","Familiar","Unknown",5.285,4.59716897340346
"5889","S127","Familiar","Unknown",5.34,4.48307344483335
"5890","S127","Familiar","Unknown",5.395,4.37086723640999
"5891","S127","Familiar","Unknown",5.45,4.27379532426362
"5892","S127","Familiar","Unknown",5.505,4.26525610167249
"5893","S127","Familiar","Unknown",5.56,4.36207740492591
"5894","S127","Familiar","Unknown",5.615,4.5356973985667
"5895","S127","Familiar","Unknown",5.67,4.72625178717109
"5896","S127","Familiar","Unknown",5.725,4.84707871352263
"5897","S127","Familiar","Unknown",5.78,4.86446920658435
"5898","S127","Familiar","Unknown",5.835,4.79913903522729
"5899","S127","Familiar","Unknown",5.89,4.66693122623806
"5900","S127","Familiar","Unknown",5.945,4.50996962531894
"5901","S137","Familiar","Unknown",0.5,4.55589957394762
"5902","S137","Familiar","Unknown",0.555,4.78468626418122
"5903","S137","Familiar","Unknown",0.61,4.98722539293135
"5904","S137","Familiar","Unknown",0.665,5.16214924006795
"5905","S137","Familiar","Unknown",0.72,5.31988384087103
"5906","S137","Familiar","Unknown",0.775,5.46348422157054
"5907","S137","Familiar","Unknown",0.83,5.5995993329026
"5908","S137","Familiar","Unknown",0.885,5.72687032899025
"5909","S137","Familiar","Unknown",0.94,5.85041426956823
"5910","S137","Familiar","Unknown",0.995,5.98145938014402
"5911","S137","Familiar","Unknown",1.05,6.10331122951244
"5912","S137","Familiar","Unknown",1.105,6.21838480125784
"5913","S137","Familiar","Unknown",1.16,6.33811510206617
"5914","S137","Familiar","Unknown",1.215,6.46345746658105
"5915","S137","Familiar","Unknown",1.27,6.59199013238555
"5916","S137","Familiar","Unknown",1.325,6.73641121304448
"5917","S137","Familiar","Unknown",1.38,6.87822464572347
"5918","S137","Familiar","Unknown",1.435,7.02065101729082
"5919","S137","Familiar","Unknown",1.49,7.16894368927597
"5920","S137","Familiar","Unknown",1.545,7.30004854456096
"5921","S137","Familiar","Unknown",1.6,7.42073779164132
"5922","S137","Familiar","Unknown",1.655,7.53413380459105
"5923","S137","Familiar","Unknown",1.71,7.64257926072316
"5924","S137","Familiar","Unknown",1.765,7.73803507582825
"5925","S137","Familiar","Unknown",1.82,7.81427363124492
"5926","S137","Familiar","Unknown",1.875,7.87907026023502
"5927","S137","Familiar","Unknown",1.93,7.93261002882
"5928","S137","Familiar","Unknown",1.985,7.96764225014113
"5929","S137","Familiar","Unknown",2.04,7.98182950182483
"5930","S137","Familiar","Unknown",2.095,7.97711425131709
"5931","S137","Familiar","Unknown",2.15,7.9602773182602
"5932","S137","Familiar","Unknown",2.205,7.93218450598374
"5933","S137","Familiar","Unknown",2.26,7.90129936210937
"5934","S137","Familiar","Unknown",2.315,7.88035981284941
"5935","S137","Familiar","Unknown",2.37,7.86387615794895
"5936","S137","Familiar","Unknown",2.425,7.84128346736255
"5937","S137","Familiar","Unknown",2.48,7.81915277450927
"5938","S137","Familiar","Unknown",2.535,7.78843640730078
"5939","S137","Familiar","Unknown",2.59,7.74175476681688
"5940","S137","Familiar","Unknown",2.645,7.68005565491777
"5941","S137","Familiar","Unknown",2.7,7.60477756107645
"5942","S137","Familiar","Unknown",2.755,7.51211805105328
"5943","S137","Familiar","Unknown",2.81,7.39746879216645
"5944","S137","Familiar","Unknown",2.865,7.26951777643654
"5945","S137","Familiar","Unknown",2.92,7.14968835910075
"5946","S137","Familiar","Unknown",2.975,7.02571679261447
"5947","S137","Familiar","Unknown",3.03,6.88147338668496
"5948","S137","Familiar","Unknown",3.085,6.75616932544432
"5949","S137","Familiar","Unknown",3.14,6.63715835231539
"5950","S137","Familiar","Unknown",3.195,6.51659910787167
"5951","S137","Familiar","Unknown",3.25,6.40324724298036
"5952","S137","Familiar","Unknown",3.305,6.30449050286503
"5953","S137","Familiar","Unknown",3.36,6.22156153938345
"5954","S137","Familiar","Unknown",3.415,6.14181692672412
"5955","S137","Familiar","Unknown",3.47,6.07954952375786
"5956","S137","Familiar","Unknown",3.525,6.03017722888143
"5957","S137","Familiar","Unknown",3.58,5.99403666153398
"5958","S137","Familiar","Unknown",3.635,5.97504707609306
"5959","S137","Familiar","Unknown",3.69,5.97037795883367
"5960","S137","Familiar","Unknown",3.745,5.97828895009408
"5961","S137","Familiar","Unknown",3.8,5.99813665031165
"5962","S137","Familiar","Unknown",3.855,6.04216535923921
"5963","S137","Familiar","Unknown",3.91,6.10586116407051
"5964","S137","Familiar","Unknown",3.965,6.18896643896364
"5965","S137","Familiar","Unknown",4.02,6.28342375284265
"5966","S137","Familiar","Unknown",4.075,6.39461475769847
"5967","S137","Familiar","Unknown",4.13,6.52665775976585
"5968","S137","Familiar","Unknown",4.185,6.66378541207623
"5969","S137","Familiar","Unknown",4.24,6.813856396017
"5970","S137","Familiar","Unknown",4.295,6.97911653387152
"5971","S137","Familiar","Unknown",4.35,7.13702338220714
"5972","S137","Familiar","Unknown",4.405,7.29297524411932
"5973","S137","Familiar","Unknown",4.46,7.45830873691968
"5974","S137","Familiar","Unknown",4.515,7.60970143681049
"5975","S137","Familiar","Unknown",4.57,7.75256306768135
"5976","S137","Familiar","Unknown",4.625,7.89976218103483
"5977","S137","Familiar","Unknown",4.68,8.03833470843041
"5978","S137","Familiar","Unknown",4.735,8.16213784519619
"5979","S137","Familiar","Unknown",4.79,8.27518122087259
"5980","S137","Familiar","Unknown",4.845,8.38297351192915
"5981","S137","Familiar","Unknown",4.9,8.47740818632547
"5982","S137","Familiar","Unknown",4.955,8.55699834971249
"5983","S137","Familiar","Unknown",5.01,8.62074767036568
"5984","S137","Familiar","Unknown",5.065,8.66643478087129
"5985","S137","Familiar","Unknown",5.12,8.6916328598528
"5986","S137","Familiar","Unknown",5.175,8.69015160784319
"5987","S137","Familiar","Unknown",5.23,8.66067613400427
"5988","S137","Familiar","Unknown",5.285,8.60880689977738
"5989","S137","Familiar","Unknown",5.34,8.52251813247628
"5990","S137","Familiar","Unknown",5.395,8.40065851393924
"5991","S137","Familiar","Unknown",5.45,8.25965851082803
"5992","S137","Familiar","Unknown",5.505,8.10115247534672
"5993","S137","Familiar","Unknown",5.56,7.93570585920588
"5994","S137","Familiar","Unknown",5.615,7.78734666601503
"5995","S137","Familiar","Unknown",5.67,7.6763607474958
"5996","S137","Familiar","Unknown",5.725,7.609738909285
"5997","S137","Familiar","Unknown",5.78,7.59920970312449
"5998","S137","Familiar","Unknown",5.835,7.63565767513085
"5999","S137","Familiar","Unknown",5.89,7.68910234061385
"6000","S137","Familiar","Unknown",5.945,7.74420646438594
"6001","S138","Familiar","Unknown",0.5,5.71772141239238
"6002","S138","Familiar","Unknown",0.555,5.97902555189085
"6003","S138","Familiar","Unknown",0.61,6.24401528300969
"6004","S138","Familiar","Unknown",0.665,6.50788468119726
"6005","S138","Familiar","Unknown",0.72,6.77667599137134
"6006","S138","Familiar","Unknown",0.775,7.05028007178041
"6007","S138","Familiar","Unknown",0.83,7.32272921319588
"6008","S138","Familiar","Unknown",0.885,7.58340813286435
"6009","S138","Familiar","Unknown",0.94,7.83954445331882
"6010","S138","Familiar","Unknown",0.995,8.09252805104716
"6011","S138","Familiar","Unknown",1.05,8.33667196899954
"6012","S138","Familiar","Unknown",1.105,8.58789914734949
"6013","S138","Familiar","Unknown",1.16,8.82691647903695
"6014","S138","Familiar","Unknown",1.215,9.03806985921846
"6015","S138","Familiar","Unknown",1.27,9.24137177840878
"6016","S138","Familiar","Unknown",1.325,9.44952680360249
"6017","S138","Familiar","Unknown",1.38,9.65640825227626
"6018","S138","Familiar","Unknown",1.435,9.85541567911785
"6019","S138","Familiar","Unknown",1.49,10.0463940544743
"6020","S138","Familiar","Unknown",1.545,10.2098791285976
"6021","S138","Familiar","Unknown",1.6,10.3365597671788
"6022","S138","Familiar","Unknown",1.655,10.4217473439823
"6023","S138","Familiar","Unknown",1.71,10.4591873896344
"6024","S138","Familiar","Unknown",1.765,10.4433212190214
"6025","S138","Familiar","Unknown",1.82,10.3810934716567
"6026","S138","Familiar","Unknown",1.875,10.273669604831
"6027","S138","Familiar","Unknown",1.93,10.1206167477458
"6028","S138","Familiar","Unknown",1.985,9.92966878923992
"6029","S138","Familiar","Unknown",2.04,9.70202699103032
"6030","S138","Familiar","Unknown",2.095,9.45385063510848
"6031","S138","Familiar","Unknown",2.15,9.20204535927603
"6032","S138","Familiar","Unknown",2.205,8.95762845783831
"6033","S138","Familiar","Unknown",2.26,8.73160061282258
"6034","S138","Familiar","Unknown",2.315,8.5104031184207
"6035","S138","Familiar","Unknown",2.37,8.30267021363868
"6036","S138","Familiar","Unknown",2.425,8.10430131862951
"6037","S138","Familiar","Unknown",2.48,7.91841654587683
"6038","S138","Familiar","Unknown",2.535,7.75452627642478
"6039","S138","Familiar","Unknown",2.59,7.59277161804182
"6040","S138","Familiar","Unknown",2.645,7.4383521423849
"6041","S138","Familiar","Unknown",2.7,7.31183128710292
"6042","S138","Familiar","Unknown",2.755,7.20310171200483
"6043","S138","Familiar","Unknown",2.81,7.11599010897377
"6044","S138","Familiar","Unknown",2.865,7.05867719652447
"6045","S138","Familiar","Unknown",2.92,7.02598981589061
"6046","S138","Familiar","Unknown",2.975,7.01794395166172
"6047","S138","Familiar","Unknown",3.03,7.03500099994498
"6048","S138","Familiar","Unknown",3.085,7.072570920766
"6049","S138","Familiar","Unknown",3.14,7.12298222664895
"6050","S138","Familiar","Unknown",3.195,7.18453301560385
"6051","S138","Familiar","Unknown",3.25,7.2504302014014
"6052","S138","Familiar","Unknown",3.305,7.31052103575101
"6053","S138","Familiar","Unknown",3.36,7.353998269817
"6054","S138","Familiar","Unknown",3.415,7.37611687502732
"6055","S138","Familiar","Unknown",3.47,7.38214433836024
"6056","S138","Familiar","Unknown",3.525,7.36235579571888
"6057","S138","Familiar","Unknown",3.58,7.3127270275982
"6058","S138","Familiar","Unknown",3.635,7.26189779102706
"6059","S138","Familiar","Unknown",3.69,7.20357582710558
"6060","S138","Familiar","Unknown",3.745,7.13989051560292
"6061","S138","Familiar","Unknown",3.8,7.09317358625018
"6062","S138","Familiar","Unknown",3.855,7.03937098695407
"6063","S138","Familiar","Unknown",3.91,6.98085229930694
"6064","S138","Familiar","Unknown",3.965,6.92656465572121
"6065","S138","Familiar","Unknown",4.02,6.87184253565936
"6066","S138","Familiar","Unknown",4.075,6.81437413663512
"6067","S138","Familiar","Unknown",4.13,6.7562938173709
"6068","S138","Familiar","Unknown",4.185,6.70919602729516
"6069","S138","Familiar","Unknown",4.24,6.66038055748518
"6070","S138","Familiar","Unknown",4.295,6.61371987875132
"6071","S138","Familiar","Unknown",4.35,6.5533937860332
"6072","S138","Familiar","Unknown",4.405,6.48785082285984
"6073","S138","Familiar","Unknown",4.46,6.43012310402586
"6074","S138","Familiar","Unknown",4.515,6.3793995855708
"6075","S138","Familiar","Unknown",4.57,6.32970947467451
"6076","S138","Familiar","Unknown",4.625,6.28390222397485
"6077","S138","Familiar","Unknown",4.68,6.26492715981774
"6078","S138","Familiar","Unknown",4.735,6.25781837547565
"6079","S138","Familiar","Unknown",4.79,6.26388008730281
"6080","S138","Familiar","Unknown",4.845,6.28247739519561
"6081","S138","Familiar","Unknown",4.9,6.31620029511184
"6082","S138","Familiar","Unknown",4.955,6.34858229425141
"6083","S138","Familiar","Unknown",5.01,6.36923057507654
"6084","S138","Familiar","Unknown",5.065,6.38857020979968
"6085","S138","Familiar","Unknown",5.12,6.3990342683511
"6086","S138","Familiar","Unknown",5.175,6.39573993441979
"6087","S138","Familiar","Unknown",5.23,6.37748356469053
"6088","S138","Familiar","Unknown",5.285,6.34972913076533
"6089","S138","Familiar","Unknown",5.34,6.31472283877108
"6090","S138","Familiar","Unknown",5.395,6.28201855933065
"6091","S138","Familiar","Unknown",5.45,6.25182215870585
"6092","S138","Familiar","Unknown",5.505,6.23650174636931
"6093","S138","Familiar","Unknown",5.56,6.24381276852655
"6094","S138","Familiar","Unknown",5.615,6.2712945040882
"6095","S138","Familiar","Unknown",5.67,6.3094280647878
"6096","S138","Familiar","Unknown",5.725,6.35446916334174
"6097","S138","Familiar","Unknown",5.78,6.40509301864655
"6098","S138","Familiar","Unknown",5.835,6.44835580275569
"6099","S138","Familiar","Unknown",5.89,6.47711401675387
"6100","S138","Familiar","Unknown",5.945,6.47030881045581
"6101","S152","Familiar","Unknown",0.5,5.14193883895251
"6102","S152","Familiar","Unknown",0.555,5.26495314437514
